sample_index,true_class,grayhole,high_StNum,injection,inverse_replay,masquerade_fake_fault,masquerade_fake_normal,normal,poisoned_high_rate,random_replay
572,grayhole,1,0,1,1,1,1,1,0,1
573,injection,1,1,1,1,1,1,1,1,1
574,random_replay,1,0,1,1,1,1,1,1,1
575,normal,1,0,1,1,1,1,1,1,1
576,high_StNum,1,1,1,1,1,1,1,1,1
577,normal,1,0,1,1,1,1,1,1,1
578,grayhole,1,0,1,1,1,1,1,0,1
579,high_StNum,1,1,1,1,1,1,1,1,1
580,normal,1,0,1,1,1,1,1,1,1
581,normal,1,0,1,1,1,1,1,1,1
582,grayhole,1,0,1,1,1,1,1,0,1
583,random_replay,1,0,1,1,1,1,1,1,1
584,normal,1,0,1,1,1,1,1,1,1
585,random_replay,1,0,1,1,1,1,1,1,1
586,high_StNum,1,1,1,1,1,1,1,1,1
587,random_replay,1,0,1,1,1,1,1,1,1
588,normal,1,0,1,1,1,1,1,1,1
589,grayhole,1,0,1,1,1,1,1,0,1
590,injection,1,1,1,1,1,1,1,1,1
591,random_replay,1,0,1,1,1,1,1,1,1
592,high_StNum,1,1,1,1,1,1,1,1,1
593,injection,1,1,1,1,1,1,1,1,1
594,normal,1,0,1,1,1,1,1,1,1
595,injection,1,1,1,1,1,1,1,1,1
596,injection,1,1,1,1,1,1,1,1,1
597,injection,1,1,1,1,1,1,1,1,1
598,normal,1,0,1,1,1,1,1,1,1
599,grayhole,1,0,1,1,1,1,1,0,1
600,injection,1,1,1,1,1,1,1,1,1
601,injection,1,1,1,1,1,1,1,1,1
602,high_StNum,1,1,1,1,1,1,1,1,1
603,high_StNum,1,1,1,1,1,1,1,1,1
604,normal,1,0,1,1,1,1,1,1,1
605,random_replay,1,0,1,1,1,1,1,1,1
606,high_StNum,1,1,1,1,1,1,1,1,1
607,random_replay,1,0,1,1,1,1,1,1,1
608,normal,1,1,1,1,1,1,1,1,1
609,normal,1,1,1,1,1,1,1,1,1
610,normal,1,1,1,1,1,1,1,1,1
611,normal,1,0,1,1,1,1,1,1,1
612,grayhole,1,0,1,1,1,1,1,0,1
613,normal,1,1,1,1,1,1,1,1,1
614,normal,1,1,1,1,1,1,1,1,1
615,normal,1,1,1,1,1,1,1,1,1
616,normal,1,1,1,1,1,1,1,1,1
617,normal,1,1,1,1,1,1,1,1,1
618,random_replay,1,1,1,1,1,1,1,1,1
619,random_replay,1,1,1,1,1,1,1,1,1
620,normal,1,1,1,1,1,1,1,1,1
621,random_replay,1,1,1,1,1,1,1,1,1
622,high_StNum,1,1,1,1,1,1,1,1,1
623,high_StNum,1,1,1,1,1,1,1,1,1
624,random_replay,1,1,1,1,1,1,1,1,1
625,random_replay,1,1,1,1,1,1,1,1,1
626,injection,1,1,1,1,1,1,1,1,1
627,random_replay,1,1,1,1,1,1,1,1,1
628,injection,1,1,1,1,1,1,1,1,1
629,random_replay,1,1,1,1,1,1,1,1,1
630,random_replay,1,1,1,1,1,1,1,1,1
631,random_replay,1,1,1,1,1,1,1,1,1
632,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
633,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
634,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
635,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
636,normal,1,1,1,1,1,1,1,1,1
637,grayhole,1,1,1,1,1,1,1,1,1
638,normal,1,1,1,1,1,1,1,1,1
639,grayhole,1,1,1,1,1,1,1,1,1
640,normal,1,1,1,1,1,1,1,1,1
641,grayhole,1,1,1,1,1,1,1,1,1
642,normal,1,1,1,1,1,1,1,1,1
643,grayhole,1,1,1,1,1,1,1,1,1
644,normal,1,0,1,1,1,1,1,1,1
645,grayhole,1,0,1,1,1,1,1,0,1
646,normal,1,1,1,1,1,1,1,1,1
647,grayhole,1,1,1,1,1,1,1,0,1
648,normal,1,1,1,1,1,1,1,1,1
649,grayhole,1,1,1,1,1,1,1,0,1
650,normal,1,1,1,1,1,1,1,1,1
651,grayhole,1,1,1,1,1,1,1,0,1
652,normal,1,1,1,1,1,1,1,1,1
653,grayhole,1,1,1,1,1,1,1,0,1
654,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
655,random_replay,1,0,1,1,1,1,1,1,1
656,high_StNum,1,1,1,1,1,1,1,1,1
657,normal,1,1,1,1,1,1,1,1,1
658,grayhole,1,1,1,1,1,1,1,0,1
659,injection,1,1,1,1,1,1,1,1,1
660,normal,1,0,1,1,1,1,1,1,1
661,random_replay,1,0,1,1,1,1,1,1,1
662,injection,1,1,1,1,1,1,1,1,1
663,injection,1,1,1,1,1,1,1,1,1
664,injection,1,1,1,1,1,1,1,1,1
665,random_replay,1,0,1,1,1,1,1,1,1
666,normal,1,0,1,1,1,1,1,1,1
667,grayhole,1,0,1,1,1,1,1,0,1
668,high_StNum,1,1,1,1,1,1,1,1,1
669,normal,1,0,1,1,1,1,1,1,1
670,random_replay,1,0,1,1,1,1,1,1,1
671,random_replay,1,0,1,1,1,1,1,1,1
672,high_StNum,1,1,1,1,1,1,1,1,1
673,injection,1,1,1,1,1,1,1,1,1
674,injection,1,1,1,1,1,1,1,1,1
675,injection,1,1,1,1,1,1,1,1,1
676,normal,1,0,1,1,1,1,1,1,1
677,grayhole,1,0,1,1,1,1,1,0,1
678,normal,1,0,1,1,1,1,1,1,1
679,random_replay,1,0,1,1,1,1,1,1,1
680,high_StNum,1,1,1,1,1,1,1,1,1
681,high_StNum,1,1,1,1,1,1,1,1,1
682,high_StNum,1,1,1,1,1,1,1,1,1
683,injection,1,1,1,1,1,1,1,1,1
684,normal,1,0,1,1,1,1,1,1,1
685,grayhole,1,0,1,1,1,1,1,0,1
686,normal,1,0,1,1,1,1,1,1,1
687,random_replay,1,0,1,1,1,1,1,1,1
688,random_replay,1,0,1,1,1,1,1,1,1
689,injection,1,1,1,1,1,1,1,1,1
690,random_replay,1,0,1,1,1,1,1,1,1
691,random_replay,1,0,1,1,1,1,1,1,1
692,injection,1,1,1,1,1,1,1,1,1
693,high_StNum,1,1,1,1,1,1,1,1,1
694,normal,1,0,1,1,1,1,1,1,1
695,grayhole,1,0,1,1,1,1,1,0,1
696,normal,1,0,1,1,1,1,1,1,1
697,random_replay,1,0,1,1,1,1,1,1,1
698,high_StNum,1,1,1,1,1,1,1,1,1
699,normal,1,0,1,1,1,1,1,1,1
700,grayhole,1,0,1,1,1,1,1,0,1
701,normal,1,0,1,1,1,1,1,1,1
702,random_replay,1,0,1,1,1,1,1,1,1
703,injection,1,1,1,1,1,1,1,1,1
704,high_StNum,1,1,1,1,1,1,1,1,1
705,high_StNum,1,1,1,1,1,1,1,1,1
706,injection,1,1,1,1,1,1,1,1,1
707,normal,1,0,1,1,1,1,1,1,1
708,grayhole,1,0,1,1,1,1,1,0,1
709,random_replay,1,0,1,1,1,1,1,1,1
710,normal,1,0,1,1,1,1,1,1,1
711,injection,1,1,1,1,1,1,1,1,1
712,injection,1,1,1,1,1,1,1,1,1
713,high_StNum,1,1,1,1,1,1,1,1,1
714,injection,1,1,1,1,1,1,1,1,1
715,high_StNum,1,1,1,1,1,1,1,1,1
716,injection,1,1,1,1,1,1,1,1,1
717,normal,1,0,1,1,1,1,1,1,1
718,grayhole,1,0,1,1,1,1,1,0,1
719,normal,1,0,1,1,1,1,1,1,1
720,injection,1,1,1,1,1,1,1,1,1
721,normal,1,1,1,1,1,1,1,1,1
722,normal,1,1,1,1,1,1,1,1,1
723,normal,1,1,1,1,1,1,1,1,1
724,normal,1,1,1,1,1,1,1,1,1
725,random_replay,1,1,1,1,1,1,1,1,1
726,normal,1,1,1,1,1,1,1,1,1
727,normal,1,1,1,1,1,1,1,1,1
728,injection,1,1,1,1,1,1,1,1,1
729,normal,1,1,1,1,1,1,1,1,1
730,normal,1,1,1,1,1,1,1,1,1
731,random_replay,1,1,1,1,1,1,1,1,1
732,random_replay,1,1,1,1,1,1,1,1,1
733,normal,1,1,1,1,1,1,1,1,1
734,random_replay,1,1,1,1,1,1,1,1,1
735,normal,1,0,1,1,1,1,1,1,1
736,grayhole,1,0,1,1,1,1,1,0,1
737,injection,1,1,1,1,1,1,1,1,1
738,normal,1,0,1,1,1,1,1,1,1
739,random_replay,1,1,1,1,1,1,1,1,1
740,random_replay,1,1,1,1,1,1,1,1,1
741,random_replay,1,1,1,1,1,1,1,1,1
742,injection,1,1,1,1,1,1,1,1,1
743,random_replay,1,1,1,1,1,1,1,1,1
744,high_StNum,1,1,1,1,1,1,1,1,1
745,random_replay,1,0,1,1,1,1,1,1,1
746,random_replay,1,1,1,1,1,1,1,1,1
747,random_replay,1,1,1,1,1,1,1,1,1
748,random_replay,1,0,1,1,1,1,1,1,1
749,injection,1,1,1,1,1,1,1,1,1
750,normal,1,0,1,1,1,1,1,1,1
751,high_StNum,1,1,1,1,1,1,1,1,1
752,normal,1,0,1,1,1,1,1,1,1
753,grayhole,1,0,1,1,1,1,1,0,1
754,injection,1,1,1,1,1,1,1,1,1
755,random_replay,1,0,1,1,1,1,1,1,1
756,normal,1,0,1,1,1,1,1,1,1
757,injection,1,1,1,1,1,1,1,1,1
758,normal,1,0,1,1,1,1,1,1,1
759,grayhole,1,0,1,1,1,1,1,0,1
760,high_StNum,1,1,1,1,1,1,1,1,1
761,high_StNum,1,1,1,1,1,1,1,1,1
762,injection,1,1,1,1,1,1,1,1,1
763,random_replay,1,1,1,1,1,1,1,1,1
764,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
765,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
766,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
767,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
768,high_StNum,1,1,1,1,1,1,1,1,1
769,normal,1,0,1,1,1,1,1,1,1
770,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
771,normal,1,0,1,1,1,1,1,1,1
772,grayhole,1,0,1,1,1,1,1,0,1
773,injection,1,1,1,1,1,1,1,1,1
774,random_replay,1,0,1,1,1,1,1,1,1
775,random_replay,1,0,1,1,1,1,1,1,1
776,injection,1,1,1,1,1,1,1,1,1
777,injection,1,1,1,1,1,1,1,1,1
778,normal,1,0,1,1,1,1,1,1,1
779,normal,1,0,1,1,1,1,1,1,1
780,grayhole,1,0,1,1,1,1,1,0,1
781,high_StNum,1,1,1,1,1,1,1,1,1
782,random_replay,1,0,1,1,1,1,1,1,1
783,high_StNum,1,1,1,1,1,1,1,1,1
784,high_StNum,1,1,1,1,1,1,1,1,1
785,normal,1,0,1,1,1,1,1,1,1
786,normal,1,0,1,1,1,1,1,1,1
787,grayhole,1,0,1,1,1,1,1,0,1
788,injection,1,1,1,1,1,1,1,1,1
789,random_replay,1,0,1,1,1,1,1,1,1
790,random_replay,1,0,1,1,1,1,1,1,1
791,normal,1,0,1,1,1,1,1,1,1
792,normal,1,0,1,1,1,1,1,1,1
793,grayhole,1,0,1,1,1,1,1,0,1
794,high_StNum,1,1,1,1,1,1,1,1,1
795,high_StNum,1,1,1,1,1,1,1,1,1
796,injection,1,1,1,1,1,1,1,1,1
797,random_replay,1,0,1,1,1,1,1,1,1
798,high_StNum,1,1,1,1,1,1,1,1,1
799,random_replay,1,0,1,1,1,1,1,1,1
800,injection,1,1,1,1,1,1,1,1,1
801,random_replay,1,0,1,1,1,1,1,1,1
802,normal,1,0,1,1,1,1,1,1,1
803,normal,1,0,1,1,1,1,1,1,1
804,grayhole,1,0,1,1,1,1,1,0,1
805,high_StNum,1,1,1,1,1,1,1,1,1
806,random_replay,1,1,1,1,1,1,1,1,1
807,injection,1,1,1,1,1,1,1,1,1
808,random_replay,1,0,1,1,1,1,1,1,1
809,injection,1,1,1,1,1,1,1,1,1
810,normal,1,0,1,1,1,1,1,1,1
811,high_StNum,1,1,1,1,1,1,1,1,1
812,normal,1,0,1,1,1,1,1,1,1
813,grayhole,1,0,1,1,1,1,1,0,1
814,injection,1,1,1,1,1,1,1,1,1
815,random_replay,1,0,1,1,1,1,1,1,1
816,random_replay,1,0,1,1,1,1,1,1,1
817,normal,1,1,1,1,1,1,1,1,1
818,normal,1,1,1,1,1,1,1,1,1
819,normal,1,1,1,1,1,1,1,1,1
820,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
821,masquerade_fake_normal,1,1,1,1,1,1,1,0,1
822,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
823,masquerade_fake_normal,1,1,1,1,1,1,1,0,1
824,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
825,masquerade_fake_normal,1,1,1,1,1,1,1,0,1
826,normal,1,1,1,1,1,1,1,1,1
827,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
828,masquerade_fake_normal,1,1,1,1,1,1,1,0,1
829,normal,1,1,1,1,1,1,1,1,1
830,normal,1,1,1,1,1,1,1,1,1
831,normal,1,1,1,1,1,1,1,1,1
832,random_replay,1,1,1,1,1,1,1,1,1
833,random_replay,1,1,1,1,1,1,1,1,1
834,normal,1,1,1,1,1,1,1,1,1
835,random_replay,1,0,1,1,1,1,1,1,1
836,random_replay,1,1,1,1,1,1,1,1,1
837,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
838,masquerade_fake_normal,1,1,1,1,1,1,1,0,1
839,injection,1,1,1,1,1,1,1,1,1
840,normal,1,1,1,1,1,1,1,1,1
841,high_StNum,1,1,1,1,1,1,1,1,1
842,normal,1,0,1,1,1,1,1,1,1
843,normal,1,0,1,1,1,1,1,1,1
844,grayhole,1,0,1,1,1,1,1,0,1
845,random_replay,1,1,1,1,1,1,1,1,1
846,random_replay,1,1,1,1,1,1,1,1,1
847,normal,1,0,1,1,1,1,1,1,1
848,normal,1,0,1,1,1,1,1,1,1
849,grayhole,1,0,1,1,1,1,1,0,1
850,random_replay,1,0,1,1,1,1,1,1,1
851,injection,1,1,1,1,1,1,1,1,1
852,high_StNum,1,1,1,1,1,1,1,1,1
853,random_replay,1,0,1,1,1,1,1,1,1
854,injection,1,1,1,1,1,1,1,1,1
855,high_StNum,1,1,1,1,1,1,1,1,1
856,normal,1,0,1,1,1,1,1,1,1
857,injection,1,1,1,1,1,1,1,1,1
858,normal,1,0,1,1,1,1,1,1,1
859,grayhole,1,0,1,1,1,1,1,0,1
860,injection,1,1,1,1,1,1,1,1,1
861,injection,1,1,1,1,1,1,1,1,1
862,injection,1,1,1,1,1,1,1,1,1
863,normal,1,0,1,1,1,1,1,1,1
864,injection,1,1,1,1,1,1,1,1,1
865,normal,1,0,1,1,1,1,1,1,1
866,grayhole,1,0,1,1,1,1,1,0,1
867,injection,1,1,1,1,1,1,1,1,1
868,normal,1,0,1,1,1,1,1,1,1
869,normal,1,0,1,1,1,1,1,1,1
870,grayhole,1,0,1,1,1,1,1,0,1
871,high_StNum,1,1,1,1,1,1,1,1,1
872,normal,1,1,1,1,1,1,1,1,1
873,normal,1,1,1,1,1,1,1,1,1
874,normal,1,1,1,1,1,1,1,1,1
875,normal,1,1,1,1,1,1,1,1,1
876,normal,1,1,1,1,1,1,1,1,1
877,normal,1,1,1,1,1,1,1,1,1
878,normal,1,1,1,1,1,1,1,1,1
879,normal,1,1,1,1,1,1,1,1,1
880,normal,1,1,1,1,1,1,1,1,1
881,normal,1,0,1,1,1,1,1,1,1
882,random_replay,1,0,1,1,1,1,1,1,1
883,normal,1,0,1,1,1,1,1,1,1
884,grayhole,1,0,1,1,1,1,1,0,1
885,injection,1,1,1,1,1,1,1,1,1
886,injection,1,1,1,1,1,1,1,1,1
887,injection,1,1,1,1,1,1,1,1,1
888,random_replay,1,0,1,1,1,1,1,1,1
889,random_replay,1,0,1,1,1,1,1,1,1
890,random_replay,1,0,1,1,1,1,1,1,1
891,normal,1,0,1,1,1,1,1,1,1
892,injection,1,1,1,1,1,1,1,1,1
893,normal,1,0,1,1,1,1,1,1,1
894,grayhole,1,0,1,1,1,1,1,0,1
895,high_StNum,1,1,1,1,1,1,1,1,1
896,injection,1,1,1,1,1,1,1,1,1
897,injection,1,1,1,1,1,1,1,1,1
898,normal,1,0,1,1,1,1,1,1,1
899,random_replay,1,0,1,1,1,1,1,1,1
900,normal,1,0,1,1,1,1,1,1,1
901,grayhole,1,0,1,1,1,1,1,0,1
902,random_replay,1,1,1,1,1,1,1,1,1
903,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
904,masquerade_fake_normal,1,1,1,1,1,1,1,0,1
905,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
906,masquerade_fake_normal,1,1,1,1,1,1,1,0,1
907,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
908,masquerade_fake_normal,1,1,1,1,1,1,1,0,1
909,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
910,masquerade_fake_normal,1,1,1,1,1,1,1,0,1
911,random_replay,1,0,1,1,1,1,1,1,1
912,high_StNum,1,1,1,1,1,1,1,1,1
913,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
914,masquerade_fake_normal,1,1,1,1,1,1,1,0,1
915,injection,1,1,1,1,1,1,1,1,1
916,injection,1,1,1,1,1,1,1,1,1
917,normal,1,0,1,1,1,1,1,1,1
918,injection,1,0,1,1,1,1,1,1,1
919,normal,1,0,1,1,1,1,1,1,1
920,grayhole,1,0,1,1,1,1,1,0,1
921,injection,1,1,1,1,1,1,1,1,1
922,random_replay,1,0,1,1,1,1,1,1,1
923,random_replay,1,0,1,1,1,1,1,1,1
924,normal,1,0,1,1,1,1,1,1,1
925,random_replay,1,0,1,1,1,1,1,1,1
926,random_replay,1,1,1,1,1,1,1,1,1
927,random_replay,1,0,1,1,1,1,1,1,1
928,normal,1,0,1,1,1,1,1,1,1
929,grayhole,1,0,1,1,1,1,1,0,1
930,injection,1,1,1,1,1,1,1,1,1
931,high_StNum,1,1,1,1,1,1,1,1,1
932,normal,1,0,1,1,1,1,1,1,1
933,high_StNum,1,1,1,1,1,1,1,1,1
934,normal,1,0,1,1,1,1,1,1,1
935,grayhole,1,0,1,1,1,1,1,0,1
936,high_StNum,1,1,1,1,1,1,1,1,1
937,high_StNum,1,1,1,1,1,1,1,1,1
938,random_replay,1,0,1,1,1,1,1,1,1
939,injection,1,1,1,1,1,1,1,1,1
940,random_replay,1,0,1,1,1,1,1,1,1
941,normal,1,0,1,1,1,1,1,1,1
942,normal,1,0,1,1,1,1,1,1,1
943,grayhole,1,0,1,1,1,1,1,0,1
944,random_replay,1,0,1,1,1,1,1,1,1
945,injection,1,0,1,1,1,1,1,1,1
946,high_StNum,1,1,1,1,1,1,1,1,1
947,random_replay,1,1,1,1,1,1,1,1,1
948,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
949,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
950,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
951,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
952,injection,1,1,1,1,1,1,1,1,1
953,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
954,normal,1,0,1,1,1,1,1,1,1
955,high_StNum,1,1,1,1,1,1,1,1,1
956,normal,1,0,1,1,1,1,1,1,1
957,grayhole,1,0,1,1,1,1,1,0,1
958,injection,1,1,1,1,1,1,1,1,1
959,normal,1,1,1,1,1,1,1,1,1
960,grayhole,1,1,1,1,1,1,1,1,1
961,normal,1,1,1,1,1,1,1,1,1
962,grayhole,1,1,1,1,1,1,1,1,1
963,normal,1,1,1,1,1,1,1,1,1
964,grayhole,1,1,1,1,1,1,1,1,1
965,random_replay,1,0,1,1,1,1,1,1,1
966,normal,1,1,1,1,1,1,1,1,1
967,grayhole,1,1,1,1,1,1,1,1,1
968,high_StNum,1,1,1,1,1,1,1,1,1
969,normal,1,1,1,1,1,1,1,1,1
970,grayhole,1,1,1,1,1,1,1,0,1
971,normal,1,1,1,1,1,1,1,1,1
972,grayhole,1,1,1,1,1,1,1,0,1
973,normal,1,1,1,1,1,1,1,1,1
974,grayhole,1,1,1,1,1,1,1,0,1
975,normal,1,1,1,1,1,1,1,1,1
976,grayhole,1,1,1,1,1,1,1,0,1
977,random_replay,1,1,1,1,1,1,1,1,1
978,injection,1,1,1,1,1,1,1,1,1
979,normal,1,1,1,1,1,1,1,1,1
980,grayhole,1,1,1,1,1,1,1,0,1
981,normal,1,0,1,1,1,1,1,1,1
982,injection,1,1,1,1,1,1,1,1,1
983,random_replay,1,0,1,1,1,1,1,1,1
984,random_replay,1,0,1,1,1,1,1,1,1
985,high_StNum,1,1,1,1,1,1,1,1,1
986,normal,1,0,1,1,1,1,1,1,1
987,grayhole,1,0,1,1,1,1,1,0,1
988,random_replay,1,0,1,1,1,1,1,1,1
989,normal,1,0,1,1,1,1,1,1,1
990,high_StNum,1,1,1,1,1,1,1,1,1
991,high_StNum,1,1,1,1,1,1,1,1,1
992,random_replay,1,0,1,1,1,1,1,1,1
993,injection,1,1,1,1,1,1,1,1,1
994,high_StNum,1,1,1,1,1,1,1,1,1
995,high_StNum,1,1,1,1,1,1,1,1,1
996,random_replay,1,0,1,1,1,1,1,1,1
997,normal,1,0,1,1,1,1,1,1,1
998,grayhole,1,0,1,1,1,1,1,0,1
999,injection,1,1,1,1,1,1,1,1,1
1000,normal,1,0,1,1,1,1,1,1,1
1001,normal,1,0,1,1,1,1,1,1,1
1002,grayhole,1,0,1,1,1,1,1,0,1
1003,normal,1,0,1,1,1,1,1,1,1
1004,injection,1,1,1,1,1,1,1,1,1
1005,injection,1,1,1,1,1,1,1,1,1
1006,normal,1,0,1,1,1,1,1,1,1
1007,grayhole,1,0,1,1,1,1,1,0,1
1008,injection,1,1,1,1,1,1,1,1,1
1009,normal,1,0,1,1,1,1,1,1,1
1010,high_StNum,1,1,1,1,1,1,1,1,1
1011,high_StNum,1,1,1,1,1,1,1,1,1
1012,injection,1,1,1,1,1,1,1,1,1
1013,high_StNum,1,1,1,1,1,1,1,1,1
1014,injection,1,1,1,1,1,1,1,1,1
1015,injection,1,1,1,1,1,1,1,1,1
1016,normal,1,0,1,1,1,1,1,1,1
1017,grayhole,1,0,1,1,1,1,1,0,1
1018,random_replay,1,0,1,1,1,1,1,1,1
1019,normal,1,0,1,1,1,1,1,1,1
1020,injection,1,1,1,1,1,1,1,1,1
1021,high_StNum,1,1,1,1,1,1,1,1,1
1022,high_StNum,1,1,1,1,1,1,1,1,1
1023,normal,1,0,1,1,1,1,1,1,1
1024,grayhole,1,0,1,1,1,1,1,0,1
1025,normal,1,0,1,1,1,1,1,1,1
1026,injection,1,1,1,1,1,1,1,1,1
1027,high_StNum,1,1,1,1,1,1,1,1,1
1028,injection,1,1,1,1,1,1,1,1,1
1029,random_replay,1,0,1,1,1,1,1,1,1
1030,normal,1,0,1,1,1,1,1,1,1
1031,grayhole,1,0,1,1,1,1,1,0,1
1032,normal,1,0,1,1,1,1,1,1,1
1033,injection,1,1,1,1,1,1,1,1,1
1034,injection,1,1,1,1,1,1,1,1,1
1035,normal,1,0,1,1,1,1,1,1,1
1036,grayhole,1,0,1,1,1,1,1,0,1
1037,high_StNum,1,1,1,1,1,1,1,1,1
1038,normal,1,0,1,1,1,1,1,1,1
1039,injection,1,1,1,1,1,1,1,1,1
1040,injection,1,1,1,1,1,1,1,1,1
1041,high_StNum,1,1,1,1,1,1,1,1,1
1042,normal,1,0,1,1,1,1,1,1,1
1043,grayhole,1,0,1,1,1,1,1,0,1
1044,normal,1,0,1,1,1,1,1,1,1
1045,injection,1,1,1,1,1,1,1,1,1
1046,random_replay,1,0,1,1,1,1,1,1,1
1047,normal,1,0,1,1,1,1,1,1,1
1048,grayhole,1,0,1,1,1,1,1,0,1
1049,normal,1,0,1,1,1,1,1,1,1
1050,injection,1,1,1,1,1,1,1,1,1
1051,injection,1,0,1,1,1,1,1,1,1
1052,injection,1,1,1,1,1,1,1,1,1
1053,normal,1,0,1,1,1,1,1,1,1
1054,grayhole,1,0,1,1,1,1,1,0,1
1055,high_StNum,1,1,1,1,1,1,1,1,1
1056,normal,1,0,1,1,1,1,1,1,1
1057,high_StNum,1,1,1,1,1,1,1,1,1
1058,high_StNum,1,1,1,1,1,1,1,1,1
1059,random_replay,1,0,1,1,1,1,1,1,1
1060,normal,1,0,1,1,1,1,1,1,1
1061,grayhole,1,0,1,1,1,1,1,0,1
1062,high_StNum,1,1,1,1,1,1,1,1,1
1063,normal,1,0,1,1,1,1,1,1,1
1064,injection,1,1,1,1,1,1,1,1,1
1065,high_StNum,1,1,1,1,1,1,1,1,1
1066,normal,1,0,1,1,1,1,1,1,1
1067,grayhole,1,0,1,1,1,1,1,0,1
1068,normal,1,0,1,1,1,1,1,1,1
1069,high_StNum,1,1,1,1,1,1,1,1,1
1070,random_replay,1,0,1,1,1,1,1,1,1
1071,normal,1,0,1,1,1,1,1,1,1
1072,grayhole,1,0,1,1,1,1,1,0,1
1073,random_replay,1,0,1,1,1,1,1,1,1
1074,normal,1,0,1,1,1,1,1,1,1
1075,random_replay,1,0,1,1,1,1,1,1,1
1076,normal,1,0,1,1,1,1,1,1,1
1077,grayhole,1,0,1,1,1,1,1,0,1
1078,high_StNum,1,1,1,1,1,1,1,1,1
1079,normal,1,0,1,1,1,1,1,1,1
1080,random_replay,1,0,1,1,1,1,1,1,1
1081,high_StNum,1,1,1,1,1,1,1,1,1
1082,random_replay,1,0,1,1,1,1,1,1,1
1083,injection,1,0,1,1,1,1,1,1,1
1084,injection,1,1,1,1,1,1,1,1,1
1085,normal,1,0,1,1,1,1,1,1,1
1086,grayhole,1,0,1,1,1,1,1,0,1
1087,injection,1,1,1,1,1,1,1,1,1
1088,normal,1,0,1,1,1,1,1,1,1
1089,random_replay,1,0,1,1,1,1,1,1,1
1090,injection,1,1,1,1,1,1,1,1,1
1091,high_StNum,1,1,1,1,1,1,1,1,1
1092,normal,1,0,1,1,1,1,1,1,1
1093,grayhole,1,0,1,1,1,1,1,0,1
1094,injection,1,1,1,1,1,1,1,1,1
1095,random_replay,1,0,1,1,1,1,1,1,1
1096,high_StNum,1,1,1,1,1,1,1,1,1
1097,normal,1,0,1,1,1,1,1,1,1
1098,high_StNum,1,1,1,1,1,1,1,1,1
1099,injection,1,1,1,1,1,1,1,1,1
1100,high_StNum,1,1,1,1,1,1,1,1,1
1101,random_replay,1,0,1,1,1,1,1,1,1
1102,random_replay,1,0,1,1,1,1,1,1,1
1103,normal,1,0,1,1,1,1,1,1,1
1104,grayhole,1,0,1,1,1,1,1,0,1
1105,normal,1,0,1,1,1,1,1,1,1
1106,high_StNum,1,1,1,1,1,1,1,1,1
1107,random_replay,1,0,1,1,1,1,1,1,1
1108,normal,1,0,1,1,1,1,1,1,1
1109,grayhole,1,0,1,1,1,1,1,0,1
1110,normal,1,0,1,1,1,1,1,1,1
1111,high_StNum,1,1,1,1,1,1,1,1,1
1112,high_StNum,1,1,1,1,1,1,1,1,1
1113,high_StNum,1,1,1,1,1,1,1,1,1
1114,normal,1,0,1,1,1,1,1,1,1
1115,grayhole,1,0,1,1,1,1,1,0,1
1116,normal,1,0,1,1,1,1,1,1,1
1117,high_StNum,1,1,1,1,1,1,1,1,1
1118,injection,1,1,1,1,1,1,1,1,1
1119,injection,1,1,1,1,1,1,1,1,1
1120,normal,1,0,1,1,1,1,1,1,1
1121,grayhole,1,0,1,1,1,1,1,0,1
1122,normal,1,0,1,1,1,1,1,1,1
1123,random_replay,1,0,1,1,1,1,1,1,1
1124,random_replay,1,0,1,1,1,1,1,1,1
1125,normal,1,0,1,1,1,1,1,1,1
1126,grayhole,1,0,1,1,1,1,1,0,1
1127,normal,1,0,1,1,1,1,1,1,1
1128,injection,1,1,1,1,1,1,1,1,1
1129,random_replay,1,0,1,1,1,1,1,1,1
1130,injection,1,1,1,1,1,1,1,1,1
1131,high_StNum,1,1,1,1,1,1,1,1,1
1132,normal,1,0,1,1,1,1,1,1,1
